company,agency_name,agency_type,sworn_active_persnl,hq_addr1,hq_addr2,hq_city,hq_state,hq_zip,addr1,addr2,po_box,city,state,county,zip,hq_ph,hq_fax,org_type,website,fips,Full_Address,Latitude,Longitude
Williamson County Sheriff's Office,Hewitt Police Department,Local police department,22, , , , , ,P. O. Box 610, , ,Hewitt,TX,McLennan,76643, , , , ,48309,"P. O. Box 610, Hewitt, TX 76643",31.45482659999999,-97.1951913
Williamson County Sheriff's Office,Coryell County Sheriff's Office,Sheriff's office,22, , , , , ,510 E Leon St, , ,Gatesville,TX,Coryell,76528, , , , ,48099,"510 E Leon St, Gatesville, TX 76528",31.4335026,-97.7509222
Williamson County Sheriff's Office,Hillsboro Police Department,Local police department,22, , , , , ,Po Box 125, , ,Hillsboro,TX,Hill,76645, , , , ,48217,"Po Box 125, Hillsboro, TX 76645",32.0109886,-97.1300061
Williamson County Sheriff's Office,Bexar County Constable Pct. 1,Constable/marshal,21, , , , , ,"218 S. Laredo Street, #102", , ,San Antonio,TX,Bexar,78207, , , , ,48029,"218 S. Laredo Street, #102, San Antonio, TX 78207",29.4234142,-98.4970778
Williamson County Sheriff's Office,Lower Colorado River Authority Public Safety Department,Special jurisdiction,20, , , , , ,P.O. Box 220 S-217, , ,Austin,TX,Travis,78767, , , , ,48453,"P.O. Box 220 S-217, Austin, TX 78767",30.3439659,-97.7116518
Williamson County Sheriff's Office,Balcones Heights Police Department,Local police department,20, , , , , ,3300 Hillcrest Dr., , ,San Antonio,TX,Bexar,78201, , , , ,48029,"3300 Hillcrest Dr., San Antonio, TX 78201",29.4909931,-98.5542738
Williamson County Sheriff's Office,Alamo Heights Police Department,Local police department,20, , , , , ,6116 Broadway, , ,San Antonio,TX,Bexar,78209, , , , ,48029,"6116 Broadway, San Antonio, TX 78209",29.4843512,-98.4661079
Williamson County Sheriff's Office,Colorado County Sheriff's Office,Sheriff's office,20, , , , , ,2215 Walnut St,PO Box 607, ,Columbus,TX,Colorado,78934, , , , ,48089,"2215 Walnut St, Columbus, TX 78934",29.7027408,-96.5738145
Williamson County Sheriff's Office,Castle Hills Police Department,Local police department,20, , , , , ,209 Lemonwood Drive, , ,San Antonio,TX,Bexar,78213, , , , ,48029,"209 Lemonwood Drive, San Antonio, TX 78213",29.5219874,-98.521502
Williamson County Sheriff's Office,Bexar County Constable Pct. 4,Constable/marshal,20, , , , , ,2711 S.E. Loop 410, , ,San Antonio,TX,Bexar,78222, , , , ,48029,"2711 S.E. Loop 410, San Antonio, TX 78222",29.3935636,-98.3902223
Williamson County Sheriff's Office,Judson I.S.D. Police Dept.,Special jurisdiction,20, , , , , ,210 School St., , ,Converse,TX,Bexar,78109, , , , ,48029,"210 School St., Converse, TX 78109",29.50911439999999,-98.3108301
Williamson County Sheriff's Office,Limestone County Sheriff's Office,Sheriff's office,20, , , , , ,1221 E Yeagua St, , ,Groesbeck,TX,Limestone,76642, , , , ,48293,"1221 E Yeagua St, Groesbeck, TX 76642",31.5157077,-96.5131108
Williamson County Sheriff's Office,Helotes Police Department,Local police department,19, , , , , ,P. O. Box 507, , ,Helotes,TX,Bexar,78023, , , , ,48029,"P. O. Box 507, Helotes, TX 78023",29.5611837,-98.6802212
Williamson County Sheriff's Office,Fayette County Sheriff's Office,Sheriff's office,19, , , , , ,Po Box 509, , ,La Grange,TX,Fayette,78945, , , , ,48149,"Po Box 509, La Grange, TX 78945",29.9055033,-96.876647
Williamson County Sheriff's Office,Travis County Constable Pct. 2,Constable/marshal,19, , , , , ,10409 Burnet Rd Suite 150, , ,Austin,TX,Travis,78758, , , , ,48453,"10409 Burnet Rd Suite 150, Austin, TX 78758",30.387386,-97.7216921
Williamson County Sheriff's Office,Gillespie County Sheriff's Office,Sheriff's office,19, , , , , ,1601 E Main St, , ,Fredericksburg,TX,Gillespie,78624, , , , ,48171,"1601 E Main St, Fredericksburg, TX 78624",30.2510336,-98.8489075
Williamson County Sheriff's Office,Bosque County Sheriff's Office,Sheriff's office,18, , , , , ,Po Box 741, , ,Meridian,TX,Bosque,76665, , , , ,48035,"Po Box 741, Meridian, TX 76665",31.92320849999999,-97.6566894
Williamson County Sheriff's Office,Lampasas Police Department,Local police department,18, , , , , ,301 East 4Th. Street, , ,Lampasas,TX,Lampasas,76550, , , , ,48281,"301 East 4Th. Street, Lampasas, TX 76550",31.0647348,-98.1798505
Williamson County Sheriff's Office,Cibolo Police Department,Local police department,18, , , , , ,P. O. Box 826, , ,Cibolo,TX,Guadalupe,78108, , , , ,48187,"P. O. Box 826, Cibolo, TX 78108",29.5682752,-98.2322355
Williamson County Sheriff's Office,Bastrop Police Department,Local police department,18, , , , , ,202 E. Jefferson St., , ,Bastrop,TX,Bastrop,78602, , , , ,48021,"202 E. Jefferson St., Bastrop, TX 78602",30.1138037,-97.3163503
Williamson County Sheriff's Office,Robinson Police Department,Local police department,18, , , , , ,111 West Lyndale, , ,Robinson,TX,McLennan,76706, , , , ,48309,"111 West Lyndale, Robinson, TX 76706",31.4687081,-97.1166717
Williamson County Sheriff's Office,Navasota Police Department,Local police department,18, , , , , ,P. O. Box 910, , ,Navasota,TX,Grimes,77868, , , , ,48185,"P. O. Box 910, Navasota, TX 77868",30.3879845,-96.0877349
Williamson County Sheriff's Office,Bexar County Constable Pct. 3,Constable/marshal,18, , , , , ,8918 Tesoro Dr. Suite 301, , ,San Antonio,TX,Bexar,78217, , , , ,48029,"8918 Tesoro Dr. Suite 301, San Antonio, TX 78217",29.5208042,-98.4554345
Williamson County Sheriff's Office,Elgin Police Department,Local police department,17, , , , , ,202 Depot St., , ,Elgin,TX,Bastrop,78621, , , , ,48021,"202 Depot St., Elgin, TX 78621",30.3474537,-97.3717295
Williamson County Sheriff's Office,Windcrest Police Department,Local police department,17, , , , , ,8601 Midcrown, , ,Windcrest,TX,Bexar,78239, , , , ,48029,"8601 Midcrown, Windcrest, TX 78239",29.5166069,-98.3816287
Williamson County Sheriff's Office,Gonzales Police Department,Local police department,17, , , , , ,P. O. Box 547,716 ST. PAUL, ,Gonzales,TX,Gonzales,78629, , , , ,48177,"P. O. Box 547, Gonzales, TX 78629",29.5016257,-97.4524926
Williamson County Sheriff's Office,Bellmead Police Department,Local police department,17, , , , , ,3015 Bellmead Drive, , ,Bellmead,TX,McLennan,76705, , , , ,48309,"3015 Bellmead Drive, Bellmead, TX 76705",31.588987,-97.1009211
Williamson County Sheriff's Office,Mexia Police Department,Local police department,17, , , , , ,P. O. Box 207, , ,Mexia,TX,Limestone,76667, , , , ,48293,"P. O. Box 207, Mexia, TX 76667",31.6798895,-96.482203
Williamson County Sheriff's Office,VIA Metropolitan Transit Police Dept.,Special jurisdiction,17, , , , , ,800 W. Myrtle, , ,San Antonio,TX,Bexar,78212, , , , ,48029,"800 W. Myrtle, San Antonio, TX 78212",29.4445343,-98.5028614
Williamson County Sheriff's Office,Lago Vista Police Department,Local police department,16, , , , , ,7207 Bark-K Ranch Rd, , ,Lago Vista,TX,Travis,78645, , , , ,48453,"7207 Bark-K Ranch Rd, Lago Vista, TX 78645",30.4727991,-97.9909426
Williamson County Sheriff's Office,Shavano Park Police Department,Local police department,16, , , , , ,900 Saddletree Court, , ,Shavano Park,TX,Bexar,78231, , , , ,48029,"900 Saddletree Court, Shavano Park, TX 78231",29.5850039,-98.5544916
Williamson County Sheriff's Office,Gatesville Police Department,Local police department,16, , , , , ,200  N. 8Th St., , ,Gatesville,TX,Coryell,76528, , , , ,48099,"200  N. 8Th St., Gatesville, TX 76528",31.4359964,-97.7481636
Williamson County Sheriff's Office,Bee Cave Police Department,Local police department,16, , , , , ,13333-A Hwy 71 West, , ,Bee Cave,TX,Travis,78738, , , , ,48453,"13333-A Hwy 71 West, Bee Cave, TX 78738",30.3068099,-97.9461267
Williamson County Sheriff's Office,Lampasas County Sheriff's Office,Sheriff's office,16, , , , , ,410 E 4Th St,PO Box 465, ,Lampasas,TX,Lampasas,76550, , , , ,48281,"410 E 4Th St, Lampasas, TX 76550",31.0646346,-98.1781781
Williamson County Sheriff's Office,Texas State Technical College - Waco Police Department,Special jurisdiction,16, , , , , ,1101 Airline Drive,1101 AIRLINE DRIVE, ,Waco,TX,McLennan,76705, , , , ,48309,"1101 Airline Drive, Waco, TX 76705",31.6343186,-97.0792237
Williamson County Sheriff's Office,Marlin Police Department,Local police department,15, , , , , ,101 Fortune St, , ,Marlin,TX,Falls,76661, , , , ,48145,"101 Fortune St, Marlin, TX 76661",31.307845,-96.8983178
Williamson County Sheriff's Office,Gonzales County Sheriff's Office,Sheriff's office,15, , , , , ,Po Box 1757,1713 E Sarah DeWitt Dr, ,Gonzales,TX,Gonzales,78629, , , , ,48177,"Po Box 1757, Gonzales, TX 78629",29.5016257,-97.4524926
Williamson County Sheriff's Office,Luling Police Department,Local police department,15, , , , , ,1800 East Pierce, , ,Luling,TX,Caldwell,78648, , , , ,48055,"1800 East Pierce, Luling, TX 78648",29.6749087,-97.633336
Williamson County Sheriff's Office,Fair Oaks Ranch Police Department,Local police department,15, , , , , ,7286 Dietz Elkhorn, , ,Fair Oaks Ranch,TX,Bexar,78015, , , , ,48029,"7286 Dietz Elkhorn, Fair Oaks Ranch, TX 78015",29.7306228,-98.6263053
Williamson County Sheriff's Office,Travis County Constable Pct. 3,Constable/marshal,15, , , , , ,"8656-B Hwy 71 West, Suite E", , ,Austin,TX,Travis,78735, , , , ,48453,"8656-B Hwy 71 West, Suite E, Austin, TX 78735",30.2517934,-97.8937588
Williamson County Sheriff's Office,Horseshoe Bay Police Dept.,Local police department,15, , , , , ,P. O. Box 7765 #1 Community Drive, , ,Horseshoe Bay,TX,Llano,78657, , , , ,48299,"P. O. Box 7765 #1 Community Drive, Horseshoe Bay, TX 78657",30.5437266,-98.3652366
Williamson County Sheriff's Office,Blinn Junior College Police Dept.,Special jurisdiction,15, , , , , ,902 College Avenue, , ,Brenham,TX,Washington,77833, , , , ,48477,"902 College Avenue, Brenham, TX 77833",30.1593762,-96.4062493
Williamson County Sheriff's Office,Converse Police Department,Local police department,-9, , , , , ,402 S. Seguin, , ,Converse,TX,Bexar,78109, , , , ,48029,"402 S. Seguin, Converse, TX 78109",29.51533569999999,-98.3109189
Williamson County Sheriff's Office,University of Texas - Austin Police,Special jurisdiction,-9, , , , , ,2201 R. Dedman Dr., , ,Austin,TX,Travis,78705, , , , ,48453,"2201 R. Dedman Dr., Austin, TX 78705",30.2840887,-97.7304104
Williamson County Sheriff's Office,University of Texas - San Antonio Police,Special jurisdiction,-9, , , , , ,One UTSA Circle, , ,San Antonio,TX,Bexar,78249, , , , ,48029,"One UTSA Circle, San Antonio, TX 78249",29.5854794,-98.6172388
Williamson County Sheriff's Office,University of Texas - San Antonio Health Sciences Center Police,Special jurisdiction,-9, , , , , ,7703 Floyd Curl Drive, , ,San Antonio,TX,Bexar,78229, , , , ,48029,"7703 Floyd Curl Drive, San Antonio, TX 78229",29.5075199,-98.5753598
Williamson County Sheriff's Office,Grey Forest Police Department,Local police department,-9, , , , , ,18502 Scenic Loop Rd., , ,Helotes,TX,Bexar,78023, , , , ,48029,"18502 Scenic Loop Rd., Helotes, TX 78023",29.6142544,-98.6846643
Williamson County Sheriff's Office,Hearne Police Department,Local police department,-9, , , , , ,209 Cedar St, , ,Hearne,TX,Robertson,77859, , , , ,48395,"209 Cedar St, Hearne, TX 77859",30.8803609,-96.5966158
Williamson County Sheriff's Office,Waelder Police Department,Local police department,-9, , , , , ,P. O. Box 427, , ,Waelder,TX,Gonzales,78959, , , , ,48177,"P. O. Box 427, Waelder, TX 78959",29.6952312,-97.2986015
Williamson County Sheriff's Office,Blanco County Constable Pct. 1,Constable/marshal,-9, , , , , ,P.O. Box 471, , ,Johnson City,TX,Blanco,78636, , , , ,48031,"P.O. Box 471, Johnson City, TX 78636",30.2767408,-98.4119811
Williamson County Sheriff's Office,Fayette County Constable Pct. 4,Constable/marshal,-9, , , , , ,3331 Krischke Rd, , ,Schulenburg,TX,Fayette,78956, , , , ,48149,"3331 Krischke Rd, Schulenburg, TX 78956",29.7213237,-96.9498007
Williamson County Sheriff's Office,Williamson County Constable Pct. 3,Constable/marshal,-9, , , , , ,301 South East Inner Loop,Suite 102, ,Georgetown,TX,Williamson,78626, , , , ,48491,"301 South East Inner Loop, Georgetown, TX 78626",30.6080426,-97.6793141
Williamson County Sheriff's Office,Guadalupe County Constable Pct. 1,Constable/marshal,-9, , , , , ,2405 East Us-90, , ,Seguin,TX,Guadalupe,78155, , , , ,48187,"2405 East Us-90, Seguin, TX 78155",29.5960452,-97.9279512
Williamson County Sheriff's Office,Washington County Constable Pct. 3,Constable/marshal,-9, , , , , ,3500 Zibilski Road, , ,Burton,TX,Washington,77835, , , , ,48477,"3500 Zibilski Road, Burton, TX 77835",30.212697,-96.4938449
Williamson County Sheriff's Office,Alamo Heights Fire Department,Career,28,6116 Broadway ST, ,Alamo Heights,TX,78209-4545,6116 Broadway ST, , ,Alamo Heights,TX,Bexar,78209-4545,210-824-1281,210-828-3006,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.ci.alamo-heights.tx.us, ,"6116 Broadway ST, Alamo Heights, TX 78209-4545",29.4843512,-98.4661079
Williamson County Sheriff's Office,Austin Fire Department,Career,1156,4201 Ed Bluestein BLVD, ,Austin,TX,78721, , ,PO Box 1088,Austin,TX,Travis,78767-1088,512-974-4100,512-974-4101,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.austintexas.gov/department/fire, ," , Austin, TX 78767-1088",30.2694174,-97.739694
Williamson County Sheriff's Office,Balcones Heights Fire Department,Career,16,111 Altgelt AVE, ,San Antonio,TX,78201,3300 Hillcrest DR, , ,San Antonio,TX,Bexar,78201-7044,210-735-9206,210-732-2869,"Local (includes career, combination, and volunteer fire departments and fire districts)", , ,"3300 Hillcrest DR, San Antonio, TX 78201-7044",29.4909931,-98.5542738
Williamson County Sheriff's Office,Belton Fire Department,Career,33,420 Sparta RD, ,Belton,TX,76513, , ,PO Box 120,Belton,TX,Bell,76513-0120,254-933-5881,254-933-5887,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.beltontexas.gov/, ," , Belton, TX 76513-0120",31.0560132,-97.464453
Williamson County Sheriff's Office,Bryan Fire Department,Career,139,300 W William J. Bryan PKWY, ,Bryan,TX,77803-3226,300 W William J. Bryan PKWY, , ,Bryan,TX,Brazos,77803-3226,979-209-5970,979-209-5989,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.bryantx.gov/fire/, ,"300 W William J. Bryan PKWY, Bryan, TX 77803-3226",30.6748071,-96.3708087
Williamson County Sheriff's Office,Canyon Lake Fire / EMS,Career,39,1074 Scissortail, ,Canyon Lake,TX,78133, , ,PO Box 2140,Canyon Lake,TX,Comal,78133-0024,830-907-2922,830-907-2923,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://canyonlakefire-ems.org/, ," , Canyon Lake, TX 78133-0024",29.8781434,-98.2431747
Williamson County Sheriff's Office,Castle Hills Fire Department,Career,19,209 Lemonwood DR, ,San Antonio,TX,78213-2410,209 Lemonwood DR, , ,San Antonio,TX,Bexar,78213-2410,210-342-2341,210-341-6188,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.cityofcastlehills.com/, ,"209 Lemonwood DR, San Antonio, TX 78213-2410",29.5219874,-98.521502
Williamson County Sheriff's Office,Cedar Park Fire Department,Career,85,"450 Cypress Creek RD, BLDG 6", ,Cedar Park,TX,78613-4198,"450 Cypress Creek RD, BLDG 6", , ,Cedar Park,TX,Williamson,78613-4198,512-401-5220,512-260-2464,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.cedarparktexas.gov/departments/fire-department, ,"450 Cypress Creek RD, BLDG 6, Cedar Park, TX 78613-4198",30.4956247,-97.8209517
Williamson County Sheriff's Office,City of Burnet Fire Department,Career,41,2002 S Water ST, ,Burnet,TX,78611, , ,PO Box 1369,Burnet,TX,Burnet,78611-1369,512-756-2662,512-756-4565,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.cityofburnet.com/fire, ," , Burnet, TX 78611-1369",30.75823759999999,-98.2283585
Williamson County Sheriff's Office,City of Horseshoe Bay Fire Department,Career,26,1 Community DR, ,Horseshoe Bay,TX,78657-0010,1 Community DR, , ,Horseshoe Bay,TX,Llano,78657-0010,830-598-6953, ,"Local (includes career, combination, and volunteer fire departments and fire districts)",http://horseshoe-bay-tx.gov/, ,"1 Community DR, Horseshoe Bay, TX 78657-0010",30.5442116,-98.3659618
Williamson County Sheriff's Office,City of Taylor Fire Department,Career,27,304 E 3RD ST, ,Taylor,TX,76574,304 E 3RD ST, , ,Taylor,TX,Williamson,76574-3601,512-352-6992,512-365-1339,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.ci.taylor.tx.us/1031/Fire, ,"304 E 3RD ST, Taylor, TX 76574-3601",30.5696887,-97.4066941
Williamson County Sheriff's Office,City of Terrell Hills Fire Department,Career,16,5100 N New Bruanfels AVE, ,San Antonio,TX,78209-5822,5100 N New Bruanfels AVE, , ,San Antonio,TX,Bexar,78209-5822,210-824-7401,210-822-2297,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.terrell-hills.com/departments/fire-ems, ,"5100 N New Bruanfels AVE, San Antonio, TX 78209-5822",29.4753284,-98.4589101
Williamson County Sheriff's Office,College Station Fire Department,Career,154,300 Krenek Tap RD, ,College Station,TX,77840-5023,300 Krenek Tap RD, , ,College Station,TX,Brazos,77840-5023,979-764-3708,979-764-3403,"Local (includes career, combination, and volunteer fire departments and fire districts)",http://cstx.gov/index.aspx?page=285, ,"300 Krenek Tap RD, College Station, TX 77840-5023",30.6058149,-96.302755
Williamson County Sheriff's Office,Fort Hood Fire Department,Career,100,23025 58TH ST, ,Fort Hood,TX,76544-5011,23025 58TH ST, , ,Fort Hood,TX,Bell,76544-5011,254-286-5581,254-288-4325,Federal government (Department of Defense fire department), , ,"23025 58TH ST, Fort Hood, TX 76544-5011",31.1395597,-97.7750999
Williamson County Sheriff's Office,Georgetown Fire Department,Career,138,3500 D B Wood RD, ,Georgetown,TX,78628, , ,PO Box 409,Georgetown,TX,Williamson,78627-0409,512-930-3473,512-930-3613,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://fire.georgetown.org/, ," , Georgetown, TX 78627-0409",30.6240689,-97.6874491
Williamson County Sheriff's Office,Harker Heights Fire Department,Career,44,401 Indian TRL, ,Harker Heights,TX,76548-7209,401 Indian TRL, , ,Harker Heights,TX,Bell,76548-7209,254-699-2688,252-699-7693,"Local (includes career, combination, and volunteer fire departments and fire districts)",http://www.ci.harker-heights.tx.us/index.php/2011-11-22-17-14-10/fire-department, ,"401 Indian TRL, Harker Heights, TX 76548-7209",31.0813977,-97.6546109
Williamson County Sheriff's Office,Hewitt Fire Department,Career,16,100 Patriot CT,Suite B,Hewitt,TX,76643,100 Patriot CT,STE B, ,Hewitt,TX,McLennan,76643-4117,254-666-0460,254-666-6099,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.cityofhewitt.com/289/Fire-Department, ,"100 Patriot CT, Hewitt, TX 76643-4117",31.4443648,-97.2087632
Williamson County Sheriff's Office,Hillsboro Department of Public Safety,Career,19,110 W Franklin ST, ,Hillsboro,TX,76645, , ,PO Box 568,Hillsboro,TX,Hill,76645-0568,254-582-2401,254-582-9155,"Local (includes career, combination, and volunteer fire departments and fire districts)", , ," , Hillsboro, TX 76645-0568",32.0109886,-97.1300061
Williamson County Sheriff's Office,Killeen Fire Department,Career,231,201 N 28TH ST, ,Killeen,TX,76541-6220,201 N 28TH ST, , ,Killeen,TX,Bell,76541,254-501-7665,254-634-8734,"Local (includes career, combination, and volunteer fire departments and fire districts)",http://www.killeentexas.gov/index.php?section=167, ,"201 N 28TH ST, Killeen, TX 76541",31.1126015,-97.7191712
Williamson County Sheriff's Office,Kyle Fire Department,Career,41,210 W Moore ST, ,Kyle,TX,78640-5683,210 W Moore ST, , ,Kyle,TX,Hays,78640-5683,512-268-3131, ,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.kylefire.com/, ,"210 W Moore ST, Kyle, TX 78640-5683",29.9871823,-97.8771369
Williamson County Sheriff's Office,Live Oak Fire Department,Career,21,8001 Shin Oak DR, ,Live Oak,TX,78233-2414,8001 Shin Oak DR, , ,Live Oak,TX,Bexar,78233-2414,210-653-9140, ,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.liveoaktx.net/, ,"8001 Shin Oak DR, Live Oak, TX 78233-2414",29.554155,-98.3292239
Williamson County Sheriff's Office,Marble Falls Fire Rescue,Career,17,700 Avenue N, ,Marble Falls,TX,78654-5528,700 Avenue N, , ,Marble Falls,TX,Burnet,78654-5528,830-693-4060,830-693-0210,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://marblefallstx.gov/169/Fire-Rescue, ,"700 Avenue N, Marble Falls, TX 78654-5528",30.5787258,-98.2805985
Williamson County Sheriff's Office,New Braunfels Fire Department,Career,81,424 S Castell AVE, ,New Braunfels,TX,78130-1747, , , ,New Braunfels,TX,Comal,78131,830-608-2120,830-608-2125,"Local (includes career, combination, and volunteer fire departments and fire districts)", , ," , New Braunfels, TX 78131",29.6970869,-98.1160654
Williamson County Sheriff's Office,Round Rock Fire Department,Career,151,203 Commerce BLVD, ,Round Rock,TX,78664-2115,203 Commerce BLVD, , ,Round Rock,TX,Williamson,78664-2115,512-218-5590,512-218-5594,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.roundrocktexas.gov/departments/fire/, ,"203 Commerce BLVD, Round Rock, TX 78664-2115",30.531673,-97.6860985
Williamson County Sheriff's Office,San Antonio Fire Department,Career,1624,315 S Santa Rosa Ave, ,San Antonio,TX,78207-4557,315 S Santa Rosa Ave, , ,San Antonio,TX,Bexar,78207-4557,210-207-7744,210-207-8542,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.sanantonio.gov/safd, ,"315 S Santa Rosa Ave, San Antonio, TX 78207-4557",29.42278,-98.4991678
Williamson County Sheriff's Office,San Marcos Fire Department,Career,84,100 Carlson CIR, ,San Marcos,TX,78666-7064,100 Carlson CIR, , ,San Marcos,TX,Hays,78666-7064,512-805-2660,855-759-2842,"Local (includes career, combination, and volunteer fire departments and fire districts)",http://www.sanmarcostx.gov/154/Fire-Department, ,"100 Carlson CIR, San Marcos, TX 78666-7064",29.9056263,-97.9045203
Williamson County Sheriff's Office,Schertz Fire Department,Career,44,1400 Schertz PKWY BLDG 8, ,Schertz,TX,78154-1673,1400 Schertz PKWY BLDG 8, , ,Schertz,TX,Guadalupe,78154-1673,210-619-1300,210-619-1399,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://schertz.com/305/Fire, ,"1400 Schertz PKWY BLDG 8, Schertz, TX 78154-1673",29.5647125,-98.2689994
Williamson County Sheriff's Office,Selma Fire Department,Career,25,9375 Corporate DR, ,Selma,TX,78154-1250,9375 Corporate DR, , ,Selma,TX,Guadalupe,78154-1250,210-651-7831,210-651-4820,"Local (includes career, combination, and volunteer fire departments and fire districts)", , ,"9375 Corporate DR, Selma, TX 78154-1250",29.5923959,-98.3053261
Williamson County Sheriff's Office,Temple Fire & Rescue,Career,114,210 N 3RD ST, ,Temple,TX,76501-3102,210 N 3RD ST, , ,Temple,TX,Bell,76501-3102,254-298-5682,254-298-5596,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.templetx.gov/index.aspx?nid=123, ,"210 N 3RD ST, Temple, TX 76501-3102",31.0999234,-97.3426689
Williamson County Sheriff's Office,Travis County Emergency Service District 4,Career,30,11800 N Lamar BLVD STE 4B, ,Austin,TX,78753-2140,11800 N Lamar BLVD STE 4B, , ,Austin,TX,Travis,78753-2140,512-836-7566,512-832-8389,Other,https://www.esd4.org/, ,"11800 N Lamar BLVD STE 4B, Austin, TX 78753-2140",30.3880687,-97.684161
Williamson County Sheriff's Office,Travis County Emergency Services District #9 (Westlake Fire Department),Career,34,1301 S Capital of Texas HWY STE B-123, ,West Lake Hills,TX,78746, , ,PO Box 162170,Austin,TX,Travis,78716-2170,512-539-3400,512-327-2780,"Local (includes career, combination, and volunteer fire departments and fire districts)",http://www.westlakefd.org/, ," , Austin, TX 78716-2170",30.2730973,-97.798582
Williamson County Sheriff's Office,Travis County Emergency Services District No. 2,Career,64,203 E Pecan ST, ,Pflugerville,TX,78660-1260,203 E Pecan ST, , ,Pflugerville,TX,Travis,78660-1260,512-251-2801,512-990-1125,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.pflugervillefire.com, ,"203 E Pecan ST, Pflugerville, TX 78660-1260",30.4389498,-97.6195298
Williamson County Sheriff's Office,Travis County Emergency Services District No. 6/Lake Travis Fire Rescue,Career,104,15304 Pheasant LN STE 100, ,Austin,TX,78734, , ,PO Box 340196,Austin,TX,Travis,78734-0004,512-266-2533,512-266-7065,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.ltfr.org/, ," , Austin, TX 78734-0004",30.3666665,-97.9483898
Williamson County Sheriff's Office,Travis County ESD No. 12 (Manor Volunteer Fire Department),Career,31,11200 Gregg LN, ,Manor,TX,78653, , ,PO Box 846,Manor,TX,Travis,78653-0846,512-272-4502,512-428-5114,"Local (includes career, combination, and volunteer fire departments and fire districts)",http://tcesd12.com/, ," , Manor, TX 78653-0846",30.3410655,-97.5576772
Williamson County Sheriff's Office,Universal City Fire Department,Career,20,2160 Universal City BLVD, ,Universal City,TX,78148-3492,2150 Universal City BLVD, , ,Universal City,TX,Bexar,78148-3492,210-659-0333,210-659-5574,"Local (includes career, combination, and volunteer fire departments and fire districts)", , ,"2150 Universal City BLVD, Universal City, TX 78148-3492",29.5569196,-98.3079632
Williamson County Sheriff's Office,Waco Fire Department,Career,200,1016 Columbus AVE, ,Waco,TX,76701-1243,1016 Columbus AVE, , ,Waco,TX,McLennan,76701-1243,254-750-1740,254-750-1769,"Local (includes career, combination, and volunteer fire departments and fire districts)",https://www.waco-texas.com/Fire/index.asp, ,"1016 Columbus AVE, Waco, TX 76701-1243",31.5537932,-97.1386852
Yoakum Police Department,San Antonio Park Rangers,Special jurisdiction,112, , , , , ,600 Hemisfair Park  No. 337, , ,San Antonio,TX,Bexar,78205, , , , ,48029,"600 Hemisfair Park  No. 337, San Antonio, TX 78205",29.41902109999999,-98.4856345
Yoakum Police Department,Victoria Police Department,Local police department,106, , , , , ,P.O. Box V, , ,Victoria,TX,Victoria,77901, , , , ,48469,"P.O. Box V, Victoria, TX 77901",28.80663839999999,-96.9960925
Yoakum Police Department,Comal County Sheriff's Office,Sheriff's office,96, , , , , ,3005 W San Antonio St, , ,New Braunfels,TX,Comal,78130, , , , ,48091,"3005 W San Antonio St, New Braunfels, TX 78130",29.68057319999999,-98.1511822
Yoakum Police Department,San Marcos Police Department,Local police department,95, , , , , ,2300 S. Ih-35, , ,San Marcos,TX,Hays,78666, , , , ,48209,"2300 S. Ih-35, San Marcos, TX 78666",29.8546291,-97.9574667
Yoakum Police Department,Victoria County Sheriff's Office,Sheriff's office,95, , , , , ,101 N Glass St, , ,Victoria,TX,Victoria,77901, , , , ,48469,"101 N Glass St, Victoria, TX 77901",28.8002906,-97.0086053
Yoakum Police Department,New Braunfels Police Department,Local police department,92, , , , , ,1488 S. Seguin Ave., , ,New Braunfels,TX,Comal,78130, , , , ,48091,"1488 S. Seguin Ave., New Braunfels, TX 78130",29.6878181,-98.1093669
Yoakum Police Department,Austin Airport Police,Special jurisdiction,91, , , , , ,3600 Presidential Blvd,Suite 508, ,Austin,TX,Travis,78719, , , , ,48453,"3600 Presidential Blvd, Austin, TX 78719",30.2117424,-97.6687353
